id,text,label
951,"Sudan Signs Darfur Deals with Rebels - Mediator  ABUJA (Reuters) - Sudan bowed to international pressure  Tuesday for a ban on military flights over the Darfur region,  where 1.5 million have been forced from their homes, and signed  two landmark peace deals with rebels.",0
952,"Hungarian GP, Qualifying Fifth and ninth for Fernando and Jarno following qualifying for tomorrow's Hungarian Grand Prix.",1
953,"CA buys PestPatrol antispyware developer WASHINGTON - Computer Associates International Inc. (CA) said Monday it acquired PestPatrol Inc., a firm marketing antispyware software to enterprises, small businesses and individual consumers.",3
954,Supporters now have to wait to see Nunez HE #39;S the man seem-ingly no-one in Liverpool knows anything about - and who #39;ll now have to wait a little longer before attempting to endear himself to a curious Anfield crowd. ,1
955,"Calif. insurance commish sues MetLife, Pru, others: report California Insurance Commissioner John Garamendi has sued MetLife, Prudential Financial Inc., Cigna Corp., and UnumProvident Corp.",2
956,VeriSign launches authentication tools Company introduces its unified network identification system and strengthens its ties to Microsoft with a similar package tailored for Windows.,3
957,"New Jersey Nets Team Report - November 16 (Sports Network) - The New Jersey Nets lost their third straight game, as they were defeated by the Houston Rockets, 80-69, on Monday at Continental Airlines Arena.",1
958,"Vinatieri stays upright when offense stumbles FOXBOROUGH -- Adam Vinatieri increased his consecutive field goal streak to 16 last night and his first extra point made him the only player besides Gino Cappelletti to score 1,000 points in his Patriots career.",1
959,"Cubs feel pain as the Giants gain The Cubs suffered a stunning loss yesterday, and their closest rival in the wild-card race took advantage of the situation, the Giants beating Los Angeles to close within a half-game of Chicago and 1 1/2 games of the West-leading Dodgers.",1
960,"Martha Stewart Shares Hit a Three Year High Martha Stewart Living #39;s business may not have hit rock bottom yet, but its stock is officially back from the dead. Shares of the struggling media company were up nearly 9 on Wednesday, reaching not only their ",2
961,"Madrid says Morientes not for sale Real Madrid is not planning to transfer Fernando Morientes, the club said in a statement Thursday, denying suggestions the striker was poised to move to Liverpool.",1
962,"Nicky Hilton Marries in Vegas LAS VEGAS - Hotel heiress Nicky Hilton married a New York money manager before dawn Sunday in an impromptu ceremony, according to court filings obtained by The Associated Press.    Hilton, 20, married Todd Andrew Meister, 33, at the Las Vegas Wedding Chapel, according a Clark County marriage license...",0
963,"NASA to Test Automated Mission Look, Ma, no hands! The U.S. space agency's latest spacecraft can run an entire mission by itself. By Amit Asaravala.",3
964,"New Attack Kills Six More in India Strife GAUHATI, India - Suspected rebels woke up sleeping villagers in northeastern India and fired on them with automatic weapons early Monday, killing six and raising the death toll to 63 from three days of violence in a region where dozens of ethnic rebel groups are fighting for separate homelands.    Seven people also were wounded when the group of heavily armed militants descended on Gelapukhuri, a village 130 miles north of Gauhati, the capital of Assam state, said police officer P...",0
965,"Weather Blamed for Whale, Dolphin Beachings Nov. 30, 2004 - Rescuers succeeded Tuesday in saving most of the whales stranded on beaches in Australia and New Zealand in the past days as scientists pinpointed cyclical weather patterns as a likely cause of the increased beachings.",0
966,CNN Producer Seized by Armed Men in Gaza Armed Palestinians seized an Israeli Arab producer for the CNN television network from a car in Gaza City on Monday after asking for him by name.,0
967,"Stocks post gains after Fed raises rates US stocks gained yesterday, after the Federal Reserve raised interest rates as expected, while it reassured investors that inflation was in check and indicated the economy was growing at a moderate pace.",2
968,"Report: Saddam Benefitted From U.N. Deals NEW YORK - Suitcases full of cash, secret bank accounts, covert operatives, corrupt politicians on the take. A report detailing alleged illicit U.N...",0
969,"Cisco touts core router customers, smaller platform A research center in Pittsburgh as well as a broadband service provider and an academic network in Japan all have bought Cisco System's first totally new core routing platform in seven years, which was introduced with fanfare in June, the company announced Monday.",3
970,"Sulamani cruises by 11/2 in Canadian International The other jockeys tried to keep Sulamani, the 4-5 favorite, boxed in, but it hardly mattered as he captured the \$1.5 million, Grade I Pattison Canadian International by 11/2 lengths under a hand ride yesterday at Woodbine Racetrack in Toronto.",1
971,"Tensions Escalate Between Israel, Iran JERUSALEM - Iran threatened this week to attack Israel's nuclear facilities. Israel ominously warned that it ""knows how to defend itself."" Tensions between the two arch enemies have suddenly escalated, underlining the other great enmity that has been bubbling on the sidelines of the Arab-Israeli conflict for more than two decades...",0
972,"Stewart Attorney Asks For Prosecution's Papers One day before Martha Stewart is slated to enter prison, lawyers for the multimillionaire businesswoman continued to press her appeal, accusing the government of withholding material that might have led to her acquittal.",2
973,National Commerce to Settle Suits National Commerce Financial Corp. said Tuesday that it agreed to settle shareholder lawsuits challenging SunTrust Banks Inc. #39;s proposed purchase of the financial services company.,2
974,"Home rule FOXBOROUGH -- If you listened to Patriots coach Bill Belichick and others speaking about the Bills last week, Drew Bledsoe was playing like the second coming of Johnny Unitas and Willis McGahee was running like Walter Payton.",1
975,Vodafone seeks second place in Japan with slice of growing 3G market (AFP) AFP - British giant Vodafone said it aimed to become the second biggest operator in Japan through an aggressive push in third-generation (3G) service which is taking off in the country.,3
976,"Stocks to Watch on Thursday, Dec. 9  XILINX INC. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=XLNX.O target=/stocks/quickinfo/fullquote""&gt;XLNX.O&lt;/A&gt;:",2
977,"Coaching a real possibility The Great One hit town yesterday and he sure was welcome. He made it feel a bit more like winter. Wayne Gretzky was a pretty fair player in his day, and his time as an executive have been equally well spent.",1
978,"Stocks Seen Flat as Nortel and Oil Weigh  NEW YORK (Reuters) - U.S. stocks were set to open near  unchanged on Thursday after a warning from technology  bellwether Nortel Networks Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=NT.N target=/stocks/quickinfo/fullquote""&gt;NT.N&lt;/A&gt; dimmed hopes, while  stubbornly high oil prices also weighed on sentiment.",2
979,Sony Ericsson introduces new quad-band EDGE/Wi-Fi PC card The GC89 PC Card combines global EDGE coverage with the WiFi technology in a single card which is compatible with both Windows and Macintosh computers.,3
980,Drilling Programme at WMCs Olympic Dam Site Indicates it is the &lt;b&gt;...&lt;/b&gt; Total Mineral Resources at WMC Resources Ltd #39;s Olympic Dam mine in South Australia have increased by 29.2 as a result of recent drilling and an improved long-term uranium price outlook.,2
981,"Update 4: Tokyo Stocks Rebound on Bargain Hunting Tokyo stocks rebounded Friday on bargain-hunting in select blue chips, real estate and banking issues. The US dollar was higher against the Japanese yen.",2
982,"Family of Briton held in Iraq issue final appeal for mercy (AFP) AFP - The family of a British engineer held hostage in Iraq made a final desperate appeal to his captors to  quot;be merciful quot;, as hopes for his safe release started to fade.",0
983,"Homeland Security Cybersecurity Chief Abruptly Resigns Yoran helped form US-CERT, the government #39;s cybersecurity information clearing house, but was reportedly frustrated with his post #39;s limited authority and budgets.",3
984,"ADV: Mortgage Rates Drop to 6-Month Low \$150,000 mortgage for only \$610/month. Lower your mortgage. Free quotes. Apply now - bad credit OK.",2
985,Dollar Rebounds After Setting Low Vs. Euro The US dollar rallied after dropping to a record low Thursday against the euro amid uncertainty about whether officials would intervene to curb the currency #39;s slide.,0
